Iteration,x,y,Utility
4,4,1,63.46745374646803
4,5,1,62.60510782262954
4,6,1,62.99178818419692
4,7,1,72.96727290614713
4,8,1,74.00963799107224
4,9,1,74.18047036265064
4,0,2,0.0
4,1,2,0.0
4,2,2,63.20688736213579
4,3,2,0.0
4,4,2,0.0
4,5,2,0.0
4,6,2,0.0
4,7,2,0.0
4,8,2,71.83926008585172
4,9,2,0.0
4,0,3,60.27874987644683
4,1,3,61.34017928886679
4,2,3,62.16519758910621
4,3,3,61.34017928886679
4,4,3,60.52544799985228
4,5,3,59.72087545508984
4,6,3,58.92633498694538
4,7,3,57.360487581761234
4,8,3,69.12628096519012
4,9,3,66.57961552948535
4,0,4,58.28024588683906
4,1,4,0.0
4,2,4,61.34017928886679
4,3,4,0.0
4,4,4,0.0
4,5,4,0.0
4,6,4,0.0
4,7,4,51.03186568087971
4,8,4,52.40918357538053
4,9,4,53.340009250636406
4,0,5,57.58120841544674
4,1,5,58.2093610186054
4,2,5,58.994848785129406
4,3,5,47.38093685258525
4,4,5,48.02970209176051
4,5,5,48.91738040128741
4,6,5,49.58554518021902
4,7,5,50.26214638312703
4,8,5,0.0
4,9,5,0.0
4,0,6,56.81334708744747
4,1,6,0.0
4,2,6,0.0
4,3,6,0.0
4,4,6,46.1839293712885
4,5,6,0.0
4,6,6,0.0
4,7,6,0.0
4,8,6,0.0
4,9,6,0.0
4,0,7,54.83888637470181
4,1,7,44.98665427776376
4,2,7,40.08272821492838
4,3,7,39.63178711479616
4,4,7,43.58830203504052
4,5,7,31.58691698641504
4,6,7,23.18112706438069
4,7,7,17.522535812051533
4,8,7,14.040125073521583
4,9,7,12.382533205798332
4,0,8,0.0
4,1,8,0.0
4,2,8,38.33603798370814
4,3,8,0.0
4,4,8,0.0
4,5,8,0.0
4,6,8,21.644999727371363
4,7,8,0.0
4,8,8,0.0
4,9,8,12.17791453298009
4,0,9,-2.5397291936271045
4,1,9,-2.3821448676729986
4,2,9,-2.051172345402872
4,3,9,-1.5136160887001686
4,4,9,-0.7155518168740839
4,5,9,0.423099026988235
4,6,9,2.0166342379469024
4,7,9,4.225093403016263
4,8,9,7.27040574306296
4,9,9,11.458798080717584
5,0,0,65.9897513746826
5,1,0,67.11956526826135
5,2,0,64.92816077209805
5,3,0,62.90496812939509
5,4,0,68.74369261186874
5,5,0,71.42998895551116
5,6,0,74.15564143096191
5,7,0,75.32237058188618
5,8,0,76.55075048177383
5,9,0,75.4206086115515
5,0,1,64.02094972584807
5,1,1,64.83834687851932
5,2,1,64.05637262555838
5,3,1,63.17451191733566
5,4,1,67.28694797773178
5,5,1,66.95044126385935
5,6,1,72.72640675135564
5,7,1,73.51778133995907
5,8,1,74.27222871166386
5,9,1,74.41184664024652
5,0,2,0.0
5,1,2,0.0
5,2,2,63.20778477893929
5,3,2,0.0
5,4,2,0.0
5,5,2,0.0
5,6,2,0.0
5,7,2,0.0
5,8,2,72.09801284251421
5,9,2,0.0
5,0,3,60.27964729325036
5,1,3,61.341076705670304
5,2,3,62.16609500590972
5,3,3,61.341076705670304
5,4,3,60.52634541665581
5,5,3,59.72177287189336
5,6,3,58.9272324037489
5,7,3,69.85428197129545
5,8,3,70.89177516164638
5,9,3,69.85428197129545
5,0,4,58.28114330364259
5,1,4,0.0
5,2,4,61.341076705670304
5,3,4,0.0
5,4,4,0.0
5,5,4,0.0
5,6,4,0.0
5,7,4,69.02445422277425
5,8,4,69.77212902419184
5,9,4,69.02445422277425
5,0,5,57.7267005575374
5,1,5,59.52621649079979
5,2,5,60.32831988933631
5,3,5,59.52621649079979
5,4,5,65.08387969963657
5,5,5,66.21486806030197
5,6,5,67.10268058624187
5,7,5,68.00170286629718
5,8,5,0.0
5,9,5,0.0
5,0,6,56.957036302788886
5,1,6,0.0
5,2,6,0.0
5,3,6,0.0
5,4,6,63.02423177328028
5,5,6,0.0
5,6,6,0.0
5,7,6,0.0
5,8,6,0.0
5,9,6,0.0
5,0,7,56.10445733608866
5,1,7,55.35502055292929
5,2,7,54.37731493479522
5,3,7,61.15985795968276
5,4,7,61.98384460051382
5,5,7,61.15985795968276
5,6,7,60.09957134570636
5,7,7,59.29907938386293
5,8,7,58.508568618551216
5,9,7,57.632897379700296
5,0,8,0.0
5,1,8,0.0
