Iteration,x,y,Utility
2,9,1,46.33262497337174
2,0,2,0.0
2,1,2,77.53892670109829
2,2,2,0.0
2,3,2,43.71410192025208
2,4,2,44.38454996486284
2,5,2,0.0
2,6,2,45.80551924194033
2,7,2,45.31969290312492
2,8,2,46.22836672245735
2,9,2,44.21165766008438
2,0,3,99.90022693821147
2,1,3,0.0
2,2,3,0.0
2,3,3,43.17225923877619
2,4,3,43.6045278786479
2,5,3,42.60729342147778
2,6,3,45.93685137267568
2,7,3,44.85827768909953
2,8,3,45.02569727893887
2,9,3,40.52598737570421
2,0,4,98.31873750580952
2,1,4,96.01211411373806
2,2,4,0.0
2,3,4,42.5861629962766
2,4,4,42.60520150958304
2,5,4,39.33936062384144
2,6,4,43.43422479649302
2,7,4,41.998517337839935
2,8,4,43.08323424470566
2,9,4,0.0
2,0,5,96.01211411373806
2,1,5,87.67133053774202
2,2,5,62.06794663205098
2,3,5,43.14396810520361
2,4,5,0.0
2,5,5,14.324549538336234
2,6,5,12.641457070529375
2,7,5,0.0
2,8,5,40.7441352182049
2,9,5,41.017110110501946
2,0,6,3.2367088910012223
2,1,6,11.368158059841331
2,2,6,53.59638978814053
2,3,6,43.57216563344678
2,4,6,41.78163761019623
2,5,6,0.0
2,6,6,0.0
2,7,6,41.62082181107397
2,8,6,0.0
2,9,6,40.30692759975668
2,0,7,3.5239470477195525
2,1,7,0.0
2,2,7,50.81911136930931
2,3,7,43.840113176206735
2,4,7,0.0
2,5,7,39.950362186162536
2,6,7,41.60807027988905
2,7,7,42.19727362659966
2,8,7,41.562882972784514
2,9,7,40.86678984190717
2,0,8,2.305977035276349
2,1,8,2.17051356003954
2,2,8,6.929877032665544
2,3,8,39.30971298392847
2,4,8,39.82399156382341
2,5,8,40.82854836208004
2,6,8,41.50476999695661
2,7,8,42.597129788177554
2,8,8,41.093519858560825
2,9,8,40.393356715873885
2,0,9,1.726270154353863
2,1,9,1.7113857103489305
2,2,9,2.2212463218423903
2,3,9,36.10133549003794
2,4,9,37.86275899281234
2,5,9,0.0
2,6,9,37.26248350299567
2,7,9,41.433861834466
2,8,9,40.8918262143274
2,9,9,40.338431805586254
3,0,0,88.35616484628544
3,1,0,87.18122502558906
3,2,0,85.93526956022411
3,3,0,83.61672591322854
3,4,0,76.71201471903117
3,5,0,78.83483872307646
3,6,0,79.87703781061528
3,7,0,78.89583576488924
3,8,0,78.9641964083001
3,9,0,80.69234074544315
3,0,1,86.11574222869672
3,1,1,86.9931363544029
3,2,1,85.05320164427876
3,3,1,0.0
3,4,1,77.58834313194217
3,5,1,78.87362129735347
3,6,1,79.92600658902049
3,7,1,79.81245657693081
3,8,1,79.80540482046072
3,9,1,78.75129249104216
3,0,2,0.0
3,1,2,85.85840982967444
3,2,2,0.0
3,3,2,75.32319088303703
3,4,2,76.4329082881572
3,5,2,0.0
3,6,2,78.86491195374295
3,7,2,78.75557564459196
3,8,2,78.55955265967287
3,9,2,76.74529099436711
3,0,3,99.99972379131322
3,1,3,0.0
3,2,3,0.0
3,3,3,74.4671124788308
3,4,3,75.5536799511315
3,5,3,77.65136237688561
3,6,3,78.83724048692218
3,7,3,77.67330834647062
3,8,3,77.43707473996574
3,9,3,76.45619694122833
3,0,4,98.54297920245142
3,1,4,97.24692708321528
3,2,4,0.0
3,3,4,73.61544049013612
3,4,4,74.65122628014602
3,5,4,76.4211761817813
3,6,4,76.4822028342319
3,7,4,75.53864101231389
3,8,4,75.2581299584271
3,9,4,0.0
3,0,5,97.24692708321528
3,1,5,97.10550040289424
3,2,5,95.54031482444312
3,3,5,91.00550999800238
3,4,5,0.0
3,5,5,74.34474226517976
3,6,5,75.3530763694048
3,7,5,0.0
3,8,5,74.55585492730549
3,9,5,76.88180506450472
3,0,6,94.75619249838098
3,1,6,94.50268674078715
3,2,6,93.0734383848402
3,3,6,91.41159850077256
3,4,6,89.0248897738678
3,5,6,0.0
3,6,6,0.0
3,7,6,77.35161160420984
3,8,6,0.0
3,9,6,75.87216555025849
3,0,7,93.4321251630648
3,1,7,0.0
3,2,7,90.39074470830484
3,3,7,88.16074968680263
3,4,7,0.0
3,5,7,75.23562401556475
3,6,7,77.33931638649518
3,7,7,78.38003898590416
3,8,7,77.33838588992592
3,9,7,76.25964396827928
3,0,8,91.44486430936284
3,1,8,85.18810098627763
3,2,8,87.5446058007456
3,3,8,76.38018194290902
3,4,8,76.15033919584583
3,5,8,76.11673790281262
3,6,8,77.23971267815715
3,7,8,78.36861724499228
3,8,8,77.23124421948131
3,9,8,76.1342192937028
3,0,9,88.61659965490847
3,1,9,75.34698916961878
3,2,9,75.11973450365036
3,3,9,74.56673737975095
3,4,9,74.02017609587588
3,5,9,0.0
3,6,9,76.3249888419763
3,7,9,77.13091791173429
3,8,9,76.24037935192086
3,9,9,75.33703647186708
4,0,0,88.46299387883646
4,1,0,87.29773562421207
4,2,0,86.14957375553392
4,3,0,83.82849491319084
4,4,0,81.55164188801075
4,5,0,82.8767731914712
4,6,0,83.96854990044542
4,7,0,82.99209094085033
4,8,0,85.65501888608415
4,9,0,86.96777870316967
4,0,1,86.23225282731975
4,1,1,87.19775898364074
4,2,1,86.07039225620144
4,3,1,0.0
4,4,1,81.67581137459077
4,5,1,82.92156814358579
4,6,1,84.02510918399071
4,7,1,83.97107615649995
4,8,1,84.21262462435752
4,9,1,85.65501888608415
4,0,2,0.0
4,1,2,86.0606179813462
4,2,2,0.0
4,3,2,79.552711079719
4,4,2,80.49127790356404
4,5,2,0.0
4,6,2,82.924371978185
4,7,2,82.90229102665431
4,8,2,83.11151618308844
4,9,2,83.31460251077222
4,0,3,99.99999764321772
4,1,3,0.0
4,2,3,0.0
4,3,3,80.48706950634406
4,4,3,80.46007565329091
4,5,3,81.64024195503367
4,6,3,82.8695081172487
4,7,3,81.93308793988908
4,8,3,81.9267315971902
4,9,3,81.1251517753636
4,0,4,98.5432622051162
4,1,4,97.24728421172232
4,2,4,0.0
4,3,4,90.17462587540489
4,4,4,79.52240566247772
4,5,4,80.46021935757308
4,6,4,80.49276435991736
4,7,4,79.74652906774298
4,8,4,79.66761699480352
4,9,4,0.0
4,0,5,97.24728421172232
4,1,5,97.10645890889352
4,2,5,95.5467545520296
4,3,5,92.6952815255374
4,4,5,0.0
4,5,5,78.33133591783833
4,6,5,79.31711151159917
4,7,5,0.0
4,8,5,86.47818946227125
4,9,5,88.47308022546035
4,0,6,94.75715752668646
4,1,6,94.508584447178
4,2,6,93.12434774261544
4,3,6,91.86836728057357
4,4,6,89.4759929277034
4,5,6,0.0
4,6,6,0.0
4,7,6,77.45059784374143
4,8,6,0.0
4,9,6,87.31880719549363
4,0,7,94.8225295969145
4,1,7,0.0
4,2,7,90.71202534588993
4,3,7,90.6772884403073
4,4,7,0.0
4,5,7,75.33461026635514
4,6,7,77.43830262474954
4,7,7,78.479025239249
4,8,7,77.43737212818029
4,9,7,77.4931806000464
4,0,8,93.42412745968272
4,1,8,92.0777315639196
4,2,8,89.7222946376219
4,3,8,88.91591248573467
4,4,8,83.40397748589655
4,5,8,76.21572414130317
4,6,8,77.338698931502
4,7,8,78.46760348170913
4,8,8,77.33023047282613
4,9,8,76.34675004873594
4,0,9,92.0777315639196
4,1,9,91.0113860144752
4,2,9,88.77375945700595
4,3,9,88.31894107772183
4,4,9,81.90845840039185
4,5,9,0.0
4,6,9,76.42397508023068
4,7,9,77.22990416507912
4,8,9,76.33936559017525
4,9,9,75.4484974055322
5,0,0,88.46389022129502
5,1,0,87.29863196667064
5,2,0,86.15047009799252
5,3,0,83.82939125564941
5,4,0,81.88599648858154
5,5,0,86.25123064893192
5,6,0,87.38218884543338
5,7,0,86.45381816454574
5,8,0,87.46890478041716
5,9,0,88.60939835538844
5,0,1,86.2331491697783
5,1,1,87.19865532609931
5,2,1,86.07128859866002
5,3,1,0.0
5,4,1,84.71217191900136
5,5,1,86.32992324877175
5,6,1,87.48154818866543
5,7,1,87.47994679484135
5,8,1,87.59431173951701
5,9,1,87.46890478041716
5,0,2,0.0
5,1,2,86.06151432380476
5,2,2,0.0
5,3,2,83.25258091532649
5,4,2,83.56621548648724
5,5,2,0.0
5,6,2,86.33930084825403
5,7,2,86.33657627654331
5,8,2,86.32186650076561
5,9,2,85.26108792135652
5,0,3,99.9999998682902
5,1,3,0.0
5,2,3,0.0
5,3,3,89.56497128507768
5,4,3,84.45810542785252
5,5,3,85.04924932667129
5,6,3,86.24448899332307
5,7,3,85.3018480033334
5,8,3,85.11184049893998
5,9,3,84.25289310986804
5,0,4,98.5432647229362
5,1,4,97.24728910101376
5,2,4,0.0
5,3,4,91.38484509301628
5,4,4,89.56497128507768
5,5,4,84.49215408737317
5,6,4,83.9102343069621
5,7,4,83.24094266470019
5,8,4,84.60280146911694
5,9,4,0.0
5,0,5,97.24728910101376
5,1,5,97.10648303835526
5,2,5,95.54695404979802
5,3,5,92.81670048168644
5,4,5,0.0
5,5,5,82.25222899616952
5,6,5,82.75128387308985
5,7,5,0.0
5,8,5,87.1040807878754
5,9,5,88.5671298479874
5,0,6,94.75718186480306
5,1,6,94.50876660368912
5,2,6,93.12597006189104
5,3,6,91.88297556354487
5,4,6,89.49041954837843
5,5,6,0.0
5,6,6,0.0
5,7,6,77.45140211625083
5,8,6,0.0
5,9,6,87.4128568180207
5,0,7,94.82255366002926
5,1,7,0.0
5,2,7,90.71489716918812
5,3,7,90.6904454077596
5,4,7,0.0
5,5,7,76.52994272763274
5,6,7,77.43910689725892
5,7,7,78.47982951175848
5,8,7,77.43817640068967
5,9,7,85.30223365684537
5,0,8,93.42415121459436
5,1,8,92.07775502209016
5,2,8,90.76945782610144
5,3,8,89.63923030480635
5,4,8,89.55779144358053
5,5,8,87.08794117003335
5,6,8,77.33950320401146
5,7,8,78.46840775421852
5,8,8,77.33103474533563
5,9,8,83.43518025381975
5,0,9,92.07775502209016
5,1,9,91.01140923762678
5,2,9,89.93031347284013
5,3,9,90.010091069738
5,4,9,87.85151326461158
5,5,9,0.0
5,6,9,76.42477935274005
5,7,9,77.23070843758862
5,8,9,76.3401698626846
5,9,9,81.68512800866375
6,0,0,88.46391085460692
6,1,0,87.29865259998255
6,2,0,86.1504907313044
6,3,0,83.82941188896132
6,4,0,84.10811715398418
6,5,0,86.31419621104129
6,6,0,87.4465070078905
6,7,0,86.60584972487887
6,8,0,87.50833457373498
6,9,0,88.64868438290928
6,0,1,86.2331698030902
6,1,1,87.1986759594112
6,2,1,86.07130923197191
6,3,1,0.0
6,4,1,85.06250430995844
6,5,1,86.38460364609037
6,6,1,87.53540528446736
6,7,1,87.53275117848592
6,8,1,87.6350499468053
6,9,1,87.50833457373498
6,0,2,0.0
6,1,2,86.06153495711665
6,2,2,0.0
6,3,2,88.42151506834634
6,4,2,84.44248842726789
6,5,2,0.0
6,6,2,86.39273416553887
6,7,2,86.38819215066592
6,8,2,86.36354606040021
6,9,2,85.30074752199229
6,0,3,99.99999991951012
6,1,3,0.0
6,2,3,0.0
6,3,3,90.08591776579723
6,4,3,88.69585988856699
6,5,3,85.54918519441517
6,6,3,86.34214729602117
6,7,3,85.35701320339513
6,8,3,85.15464933232417
6,9,3,84.2928788056422
6,0,4,98.54326478937062
6,1,4,97.24728929066744
6,2,4,0.0
6,3,4,91.44763829323075
6,4,4,90.08591776579723
6,5,4,88.25643636119986
6,6,4,84.36965893903525
6,7,4,83.33175577929929
6,8,4,84.61580321332531
6,9,4,0.0
6,0,5,97.24728929066744
6,1,5,97.10648422744433
6,2,5,95.54696434629096
6,3,5,92.82300150317258
6,4,5,0.0
6,5,5,85.64741114172764
6,6,5,83.52870006758722
6,7,5,0.0
6,8,5,87.10744150423893
6,9,5,88.5692948187249
6,0,6,94.75718306473806
6,1,6,94.50877599943163
6,2,6,93.12605423070372
6,3,6,91.88373380422848
6,4,6,89.49116852921489
6,5,6,0.0
6,6,6,0.0
6,7,6,84.59916474147023
6,8,6,0.0
6,9,6,87.4150217887582
6,0,7,94.82255484594656
6,1,7,0.0
6,2,7,90.7150462428104
6,3,7,90.691128456724
6,4,7,0.0
6,5,7,85.72040402611113
6,6,7,84.82455678396845
6,7,7,85.718980262011
6,8,7,84.85945558623922
6,9,7,86.11958861030863
6,0,8,93.42415238480169
6,1,8,92.0777561771717
6,2,8,90.76947377621154
6,3,8,89.73993971179932
6,4,8,89.64848143582743
6,5,8,88.17747143117184
6,6,8,86.64959662443637
6,7,8,85.75868936046719
6,8,8,83.75443763316493
6,9,8,84.85945558623922
6,0,9,92.0777561771717
6,1,9,91.0114103807287
6,2,9,89.93031623144549
6,3,9,90.02115925170362
6,4,9,87.8712073123168
6,5,9,0.0
6,6,9,85.40930466002834
6,7,9,84.52053619590774
6,8,9,82.67370431992225
6,9,9,83.6330205661789
7,0,0,88.46391539216049
7,1,0,87.29865713753611
7,2,0,86.15049526885797
7,3,0,83.82941642651487
7,4,0,84.15481555478897
7,5,0,86.32285195254157
7,6,0,87.45516274938927
7,7,0,86.61450546637603
7,8,0,87.51699031523138
7,9,0,88.65734012440568
7,0,1,86.23317434064377
7,1,1,87.19868049696477
7,2,1,86.07131376952543
7,3,1,0.0
7,4,1,85.41734818345643
7,5,1,86.39325938758941
7,6,1,87.54406102596482
7,7,1,87.54140691998265
7,8,1,87.64370568830175
7,9,1,87.51699031523138
7,0,2,0.0
7,1,2,86.06153949467019
7,2,2,0.0
7,3,2,88.83050525640166
7,4,2,87.90954895412412
7,5,2,0.0
7,6,2,86.40138990703726
7,7,2,86.39684789216305
7,8,2,86.37220180189681
7,9,2,85.30940326348873
7,0,3,99.99999993077417
7,1,3,0.0
7,2,3,0.0
7,3,3,90.11775584663232
7,4,3,88.95495115329186
7,5,3,87.87931050107206
7,6,3,86.58296641579993
7,7,3,85.38888668400303
7,8,3,85.16562913932478
7,9,3,84.30178991671906
7,0,4,98.54326480130524
7,1,4,97.2472893087625
7,2,4,0.0
7,3,4,91.45147246138367
7,4,4,90.11775584663232
7,5,4,88.55533339524814
7,6,4,86.131003801296
7,7,4,83.53395733566398
7,8,4,84.640826164271
7,9,4,0.0
7,0,5,97.24728930876252
7,1,5,97.106484301149
7,2,5,95.54696494914693
7,3,5,92.82338572813718
7,4,5,0.0
7,5,5,86.08137773729393
7,6,5,85.0868213329721
7,7,5,0.0
7,8,5,87.11061522780672
7,9,5,88.5697709260363
7,0,6,94.75718313884693
7,1,6,94.50877655119672
7,2,6,93.12605926145817
7,3,6,91.88377967963942
7,4,6,89.49121339144202
7,5,6,0.0
7,6,6,0.0
7,7,6,85.50178984024723
7,8,6,0.0
7,9,6,87.4154978960696
7,0,7,94.8225549138897
7,1,7,0.0
7,2,7,90.71505500528396
7,3,7,90.69116940877326
7,4,7,0.0
7,5,7,85.83416157133651
7,6,7,85.75899916593389
7,7,7,86.63223811356292
7,8,7,85.06845359960887
7,9,7,86.14295855233928
7,0,8,93.42415244336507
7,1,8,92.07775622325502
7,2,8,90.76947466432016
7,3,8,89.7399444300315
7,4,8,89.64848554143931
7,5,8,88.18998698843905
7,6,8,86.77384062534028
7,7,8,86.76842299236931
7,8,8,85.47003894600468
7,9,8,85.06845359960887
7,0,9,92.07775622325502
7,1,9,91.0114104170916
7,2,9,89.93031634544111
7,3,9,90.02115984180365
7,4,9,87.87120821346083
7,5,9,0.0
7,6,9,85.62910751469818
7,7,9,85.5255374309905
7,8,9,84.5254524067406
7,9,9,84.01994355117483
8,0,0,88.46391780391004
8,1,0,87.29865954928566
8,2,0,86.15049768060751
8,3,0,83.82941883826442
8,4,0,84.30278161199969
8,5,0,86.32745255518378
8,6,0,87.45976335203146
8,7,0,86.61910606901822
8,8,0,87.52159091787357
8,9,0,88.66194072704786
8,0,1,86.23317675239333
8,1,1,87.19868290871433
8,2,1,86.07131618127502
8,3,1,0.0
8,4,1,86.72631360130637
8,5,1,86.39785999023158
8,6,1,87.54866162860701
8,7,1,87.54600752262488
8,8,1,87.64830629094396
8,9,1,87.52159091787357
8,0,2,0.0
8,1,2,86.06154190641976
8,2,2,0.0
8,3,2,88.83132108051521
8,4,2,87.91298842851643
8,5,2,0.0
8,6,2,86.40599050967944
8,7,2,86.40144849480524
8,8,2,86.37680240453902
8,9,2,85.31400386613093
8,0,3,99.99999993676104
8,1,3,0.0
8,2,3,0.0
8,3,3,90.11823065490748
8,4,3,88.9587257870959
8,5,3,87.88294777333647
8,6,3,87.69700210549395
8,7,3,85.50445235173386
8,8,3,85.18133936071186
8,9,3,84.30761125514508
8,0,4,98.54326480754624
8,1,4,97.24728931638262
8,2,4,0.0
8,3,4,91.45153272347058
8,4,4,90.11823065490748
8,5,4,88.5579741834954
8,6,4,86.25849863309267
8,7,4,84.1081946933768
8,8,4,84.71080707821582
8,9,4,0.0
8,0,5,97.24728931638262
8,1,5,97.10648431454192
8,2,5,95.54696499546012
8,3,5,92.823392202527
8,4,5,0.0
8,5,5,86.10043654707604
8,6,5,85.23919604352274
8,7,5,0.0
8,8,5,87.11851015252701
8,9,5,88.57002398125474
8,0,6,94.7571831524928
8,1,6,94.50877659322114
8,2,6,93.12605944814666
8,3,6,91.88378078770832
8,4,6,89.49121486252476
8,5,6,0.0
8,6,6,0.0
8,7,6,85.55504337304663
8,8,6,0.0
8,9,6,87.41575095128802
8,0,7,94.82255493259402
8,1,7,0.0
8,2,7,90.71505546073942
8,3,7,90.69117071620522
8,4,7,0.0
8,5,7,85.83492168404806
8,6,7,85.76510162627763
8,7,7,86.68606336144693
8,8,7,85.55173854878406
8,9,7,86.19623409738946
8,0,8,93.4241524699361
8,1,8,92.07775626078892
8,2,8,90.76947476953048
8,3,8,89.73994474570671
8,4,8,89.6484859652886
8,5,8,88.1900732555584
8,6,8,86.77468802681588
8,7,8,86.77513834500489
8,8,8,85.52450031739156
8,9,8,85.12122735079566
8,0,9,92.07775626078892
8,1,9,91.01141046289962
8,2,9,89.93031641167059
8,3,9,90.02115995932789
8,4,9,87.87120842728989
8,5,9,0.0
8,6,9,85.63065219563482
8,7,9,85.53235964428914
8,8,9,84.53761904024798
8,9,9,84.06760042557222
9,0,0,88.46392000708487
9,1,0,87.29866175246049
9,2,0,86.15049988378233
9,3,0,83.82942104143925
9,4,0,84.53635087009694
9,5,0,86.34665002410941
9,6,0,87.47929994827481
9,7,0,86.62637054768425
9,8,0,87.52582017086131
9,9,0,88.66614934233516
9,0,1,86.23317895556815
9,1,1,87.19868511188913
9,2,1,86.07131838444984
9,3,1,0.0
9,4,1,86.72860512726692
9,5,1,86.41871623115381
9,6,1,87.5699973628475
9,7,1,87.55224619930587
9,8,1,87.65272549271312
9,9,1,87.52582017086131
9,0,2,0.0
9,1,2,86.06154410959458
9,2,2,0.0
9,3,2,88.83133157307289
9,4,2,87.91300765478113
9,5,2,0.0
9,6,2,86.55199514284064
9,7,2,86.42146566565367
9,8,2,86.382761122924
9,9,2,85.31841547082885
9,0,3,99.9999999422302
9,1,3,0.0
9,2,3,0.0
9,3,3,90.11823487434688
9,4,3,88.95873500299683
9,5,3,87.88297818935942
9,6,3,87.71172287271467
9,7,3,86.31910036678326
9,8,3,85.26808731804803
9,9,3,84.32106382809668
9,0,4,98.54326481303416
9,1,4,97.24728932197418
9,2,4,0.0
9,3,4,91.45153392491376
9,4,4,90.11823487434688
9,5,4,88.55803459850608
9,6,4,86.26027541090862
9,7,4,84.19945557842202
9,8,4,84.72225223022515
9,9,4,0.0
9,0,5,97.24728932197416
9,1,5,97.10648432075868
9,2,5,95.5469650046849
9,3,5,92.82339244697997
9,4,5,0.0
9,5,5,86.10079390757524
9,6,5,85.24096153409194
9,7,5,0.0
9,8,5,87.11999662440047
9,9,5,88.57025515156134
9,0,6,94.7571831587247
9,1,6,94.50877660193798
9,2,6,93.12605947261126
9,3,6,91.88378086847936
9,4,6,89.49121502067942
9,5,6,0.0
9,6,6,0.0
9,7,6,85.55572081460203
9,8,6,0.0
9,9,6,87.41598212159464
9,0,7,94.82255493905132
9,1,7,0.0
9,2,7,90.71505551199944
9,3,7,90.69117085722736
9,4,7,0.0
9,5,7,85.83496142403862
9,6,7,85.76522278215393
9,7,7,86.68647996353882
9,8,7,85.55234595745985
9,9,7,86.19657918188902
9,0,8,93.42415247689767
9,1,8,92.07775626826805
9,2,8,90.76947478523834
9,3,8,89.73994478159699
9,4,8,89.648486018775
9,5,8,88.190079984916
9,6,8,86.77474867329933
9,7,8,86.77530566826898
9,8,8,85.52500531546485
9,9,8,85.12169295274798
9,0,9,92.07775626826805
9,1,9,91.01141047101486
9,2,9,89.93031642186394
9,3,9,90.02115997641265
9,4,9,87.87120845316035
9,5,9,0.0
9,6,9,85.63079292944195
9,7,9,85.53277188532158
9,8,9,84.53820964010433
9,9,9,84.06841725763428
10,0,0,88.46392114765102
10,1,0,87.29866289302663
10,2,0,86.15050102434849
10,3,0,83.82942218200539
10,4,0,84.53688853661093
10,5,0,86.34920200317406
10,6,0,87.48150132644012
10,7,0,86.62864083186932
10,8,0,87.52800698863544
10,9,0,88.66833509068151
10,0,1,86.23318009613432
10,1,1,87.1986862524553
10,2,1,86.071319525016
10,3,1,0.0
10,4,1,86.7288924415038
10,5,1,86.42094275858491
10,6,1,87.57208019613472
10,7,1,87.55443991774693
10,8,1,87.65492009955109
10,9,1,87.52800698863544
10,0,2,0.0
10,1,2,86.06154525016075
10,2,2,0.0
10,3,2,88.83133164225147
10,4,2,87.91300776970496
10,5,2,0.0
10,6,2,86.55226658161753
10,7,2,86.42351797703778
10,8,2,86.38494455171335
10,9,2,85.3206074604056
10,0,3,99.99999994506152
10,1,3,0.0
10,2,3,0.0
10,3,3,90.1182349026285
10,4,3,88.95873506522811
10,5,3,87.88297862836427
10,6,3,87.71175685312673
10,7,3,86.32933513379264
10,8,3,85.27110678300029
10,9,3,84.32334200399725
10,0,4,98.5432648158662
10,1,4,97.24728932480969
10,2,4,0.0
10,3,4,91.45153393571968
10,4,4,90.1182349026285
10,5,4,88.55803619088321
10,6,4,86.26028510470773
10,7,4,84.30122820365521
10,8,4,84.73438781387284
10,9,4,0.0
10,0,5,97.24728932480969
10,1,5,97.10648432360644
10,2,5,95.54696500758676
10,3,5,92.82339245138866
10,4,5,0.0
10,5,5,86.10080095294988
10,6,5,85.24098155100141
10,7,5,0.0
10,8,5,87.12138663798773
10,9,5,88.57037482659467
10,0,6,94.75718316157324
10,1,6,94.50877660483177
10,2,6,93.12605947566978
10,3,6,91.88378087212548
10,4,6,89.49121502508832
10,5,6,0.0
10,6,6,0.0
10,7,6,85.55572963688626
10,8,6,0.0
10,9,6,87.41610179662797
10,0,7,94.8225549419144
10,1,7,0.0
10,2,7,90.7150555154742
10,3,7,90.69117086144146
10,4,7,0.0
10,5,7,85.8349618582086
10,6,7,85.7652245660959
10,7,7,86.6864841706206
10,8,7,85.5523543146938
10,9,7,86.19668700911078
10,0,8,93.42415247979424
10,1,8,92.07775627122116
10,2,8,90.76947478834953
10,3,8,89.73994478507119
10,4,8,89.64848602264338
10,5,8,88.19008007799425
10,6,8,86.77474932218277
10,7,8,86.77530816025732
10,8,8,85.5250104838611
10,9,8,85.12179099332519
10,0,9,92.07775627122116
10,1,9,91.01141047402744
10,2,9,89.9303164249843
10,3,9,90.02115997972528
10,4,9,87.87120845681297
10,5,9,0.0
10,6,9,85.63079493537641
10,7,9,85.53277614724304
10,8,9,84.53821806836562
10,9,9,84.06850774018011
11,0,0,88.46392158806923
11,1,0,87.29866333344485
11,2,0,86.15050146476669
11,3,0,83.82942262242359
11,4,0,84.53703974676706
11,5,0,86.34998161080038
11,6,0,87.48227433558088
11,7,0,86.62947165703986
11,8,0,87.52885105235218
11,9,0,88.66917918476736
11,0,1,86.23318053655251
11,1,1,87.1986866928735
11,2,1,86.0713199654342
11,3,1,0.0
11,4,1,86.72897865739955
11,5,1,86.42170947234266
11,6,1,87.57283606665773
11,7,1,87.5552751202103
11,8,1,87.65576335928495
11,9,1,87.52885105235218
11,0,2,0.0
11,1,2,86.06154569057894
11,2,2,0.0
11,3,2,88.83133164628782
11,4,2,87.91300777580754
11,5,2,0.0
11,6,2,86.55236048615149
11,7,2,86.42427971359092
11,8,2,86.38578049137924
11,9,2,85.32145072526546
11,0,3,99.99999994615482
11,1,3,0.0
11,2,3,0.0
11,3,3,90.11823490486876
11,4,3,88.95873506895282
11,5,3,87.8829786445743
11,6,3,87.71176646845576
11,7,3,86.32951068879758
11,8,3,85.2738162539326
11,9,3,84.32440116588799
11,0,4,98.54326481695956
