Iteration,x,y,Utility
2,4,1,0.0
2,5,1,73.8268554414276
2,6,1,73.77847603153279
2,7,1,0.0
2,8,1,84.92200551994605
2,9,1,84.97338260012523
2,0,2,68.17653836931538
2,1,2,78.52374609648527
2,2,2,0.0
2,3,2,89.8195858306886
2,4,2,70.4041202776601
2,5,2,72.58652227103187
2,6,2,0.0
2,7,2,84.9156634614202
2,8,2,86.03886539701757
2,9,2,87.31585665987005
2,0,3,74.56965872324105
2,1,3,76.36174335650021
2,2,3,68.9824616928155
2,3,3,0.0
2,4,3,70.16179665022963
2,5,3,0.0
2,6,3,0.0
2,7,3,0.0
2,8,3,0.0
2,9,3,0.0
2,0,4,0.0
2,1,4,0.0
2,2,4,67.96068152153119
2,3,4,67.06251282561549
2,4,4,71.09883120845255
2,5,4,67.95990361169936
2,6,4,0.0
2,7,4,72.33307739537855
2,8,4,73.38850974332861
2,9,4,75.34321383689706
2,0,5,-3.836974281528281
2,1,5,-3.718056731414488
2,2,5,57.46476018455392
2,3,5,0.0
2,4,5,72.94460274608457
2,5,5,69.68849772086524
2,6,5,70.83518726039212
2,7,5,71.60162082355953
2,8,5,75.26645823160747
2,9,5,76.58955889831729
2,0,6,-3.819975407199501
2,1,6,-2.7377053680833883
2,2,6,65.88925893344019
2,3,6,0.0
2,4,6,74.32380278534743
2,5,6,0.0
2,6,6,72.26441893299709
2,7,6,73.40620626876782
2,8,6,74.5679046925577
2,9,6,75.47280329302768
2,0,7,-3.784259470569307
2,1,7,-3.4762050029246643
2,2,7,76.5628309966533
2,3,7,78.91494680909233
2,4,7,75.31346123841685
2,5,7,77.67180382303464
2,6,7,0.0
2,7,7,73.73760339133611
2,8,7,0.0
2,9,7,74.4816742681613
2,0,8,-3.5573500382568293
2,1,8,-1.6968062973393765
2,2,8,0.0
2,3,8,80.7067736744036
2,4,8,75.15058183916199
2,5,8,75.42220284421363
2,6,8,0.0
2,7,8,72.58927564217491
2,8,8,71.14053447145407
2,9,8,72.1778484883964
2,0,9,-2.863723136696313
2,1,9,-2.7481981380838345
2,2,9,0.0
2,3,9,82.47154944569151
2,4,9,75.42220284421361
2,5,9,77.67180382303461
2,6,9,0.0
2,7,9,70.43670573204518
2,8,9,70.43356566649219
2,9,9,72.29480750142078
3,0,0,-4.000001876732659
3,1,0,0.0
3,2,0,99.998639596131
3,3,0,97.2013456132625
3,4,0,0.0
3,5,0,84.13901510252363
3,6,0,82.53695337448495
3,7,0,84.95701951060917
3,8,0,86.0802214462185
3,9,0,87.35721270896603
3,0,1,80.08700565839678
3,1,1,0.0
3,2,1,0.0
3,3,1,94.74245900457008
3,4,1,0.0
3,5,1,82.88339123108209
3,6,1,81.6145583424772
3,7,1,0.0
3,8,1,84.9633615700809
3,9,1,85.01473865026007
3,0,2,81.1499691722221
3,1,2,85.6333657262695
3,2,2,0.0
3,3,2,91.85371772874868
3,4,2,88.12317591399002
3,5,2,82.49481130868374
3,6,2,0.0
3,7,2,84.95701951155503
3,8,2,86.08022144715241
3,9,2,87.3572127100049
3,0,3,82.87805050386733
3,1,3,84.19226443376296
3,2,3,82.89604622691445
3,3,3,0.0
3,4,3,77.2821079449511
3,5,3,0.0
3,6,3,0.0
3,7,3,0.0
3,8,3,0.0
3,9,3,0.0
3,0,4,0.0
3,1,4,0.0
3,2,4,81.31369986608433
3,3,4,77.2821079449511
3,4,4,78.30921344295024
3,5,4,76.34188176180417
3,6,4,0.0
3,7,4,72.51138949949231
3,8,4,73.40403878937396
3,9,4,75.35874288294241
3,0,5,78.38054893422805
3,1,5,79.2681375027524
3,2,5,80.14100545479873
3,3,5,0.0
3,4,5,79.72359209217518
3,5,5,78.42206965193554
3,6,5,72.55051316356297
3,7,5,73.09864012535883
3,8,5,75.28198727765282
3,9,5,76.60508794436262
3,0,6,79.61014833517406
3,1,6,80.7054070568377
3,2,6,80.52368612008719
3,3,6,0.0
3,4,6,80.94421471540136
3,5,6,0.0
3,6,6,72.71469162658839
3,7,6,73.7038464197993
3,8,6,74.58343373860306
3,9,6,75.48833233907303
3,0,7,80.53018569096106
3,1,7,81.65433594465858
3,2,7,82.78113152366254
3,3,7,84.159850351839
3,4,7,82.01755893548574
3,5,7,82.21888352915349
3,6,7,0.0
3,7,7,75.1212493026995
3,8,7,0.0
3,9,7,74.49720331420664
3,0,8,81.00203950572083
3,1,8,82.24742173573763
3,2,8,0.0
3,3,8,85.71392231932414
3,4,8,84.3447138910377
3,5,8,80.42934073446322
3,6,8,0.0
3,7,8,74.02566882781274
3,8,8,73.14242748154942
3,9,8,72.41163506212317
3,0,9,80.10347341394294
3,1,9,81.05388633797261
3,2,9,0.0
3,3,9,87.01864111500984
3,4,9,84.6484395224318
3,5,9,82.21888352915346
3,6,9,0.0
3,7,9,72.07694468465708
3,8,9,73.86868286667116
3,9,9,74.9426579504412
4,0,0,81.36550311965424
4,1,0,0.0
4,2,0,99.99994262084456
4,3,0,97.20264863797608
4,4,0,0.0
4,5,0,87.0426471952614
4,6,0,82.84652027098386
4,7,0,84.9575690980716
4,8,0,86.080771033669
4,9,0,87.35776229652129
4,0,1,82.44355808638181
4,1,1,0.0
4,2,1,0.0
4,3,1,94.74376202928369
4,4,1,0.0
4,5,1,85.74385464898785
4,6,1,84.42847195446541
4,7,1,0.0
4,8,1,84.9639111565991
4,9,1,85.01528823677826
4,0,2,83.53522485824486
4,1,2,85.99562473398056
4,2,2,0.0
4,3,2,92.0022527692688
4,4,2,89.46435143141512
4,5,2,88.01808896941415
4,6,2,0.0
4,7,2,84.95756909807324
4,8,2,86.08077103367062
4,9,2,87.35776229652309
4,0,3,83.48426586699138
4,1,3,84.58270301470289
4,2,3,83.32717582838221
4,3,3,0.0
4,4,3,88.2989598003606
4,5,3,0.0
4,6,3,0.0
4,7,3,0.0
4,8,3,0.0
4,9,3,0.0
4,0,4,0.0
4,1,4,0.0
4,2,4,82.10554683009485
4,3,4,81.03170646756037
4,4,4,79.21500221241017
4,5,4,77.0504207998272
4,6,4,0.0
4,7,4,72.53536753983404
4,8,4,73.40424515710784
4,9,4,75.35894925067633
4,0,5,79.11714210047359
4,1,5,80.60207286054279
4,2,5,80.98451197471182
4,3,5,0.0
4,4,5,80.30925998454491
4,5,5,79.01539914375708
4,6,5,77.67229813788832
4,7,5,73.3152106864413
4,8,5,75.28219364538674
4,9,5,76.60529431209655
4,0,6,79.98105016314435
4,1,6,81.8081694548073
4,2,6,80.8042353561082
4,3,6,0.0
4,4,6,81.5355675650663
4,5,6,0.0
4,6,6,75.17784031566913
4,7,6,75.86593849912833
4,8,6,74.58364010633699
4,9,6,75.48853870680695
4,0,7,80.81309113881399
4,1,7,81.93242039062476
4,2,7,82.9616894454559
4,3,7,84.32943642812447
4,4,7,82.61562619716756
4,5,7,84.21005717932172
4,6,7,0.0
4,7,7,77.12084355561468
4,8,7,0.0
4,9,7,74.49740968194057
4,0,8,81.25798974001437
4,1,8,82.50307408859858
4,2,8,0.0
4,3,8,85.82996583393721
4,4,8,84.50791299369179
4,5,8,82.65245625761241
4,6,8,0.0
4,7,8,76.06649630573551
4,8,8,75.72109763597584
4,9,8,79.947442129747
4,0,9,80.35464444520471
4,1,9,81.30687427000198
4,2,9,0.0
4,3,9,87.12950327143366
4,4,9,84.76448303704488
4,5,9,84.70145724069886
4,6,9,0.0
4,7,9,74.6556148390835
4,8,9,81.01292492663933
4,9,9,82.74860304910358
5,0,0,81.38152506488446
5,1,0,0.0
5,2,0,99.99999850607207
5,3,0,97.20270452320358
5,4,0,0.0
5,5,0,88.05746122608446
5,6,0,85.71317254471583
5,7,0,84.95759266920547
5,8,0,86.08079460480283
5,9,0,87.35778586765532
5,0,1,82.45958003161203
5,1,1,0.0
5,2,1,0.0
5,3,1,94.74381791451118
5,4,1,0.0
5,5,1,86.85114432911605
5,6,1,85.71776956231685
5,7,1,0.0
5,8,1,84.96393472773134
5,9,1,85.01531180791052
5,0,2,83.55124680347507
5,1,2,86.0116466792108
5,2,2,0.0
5,3,2,92.00230865449632
5,4,2,89.46440731664266
5,5,2,88.13992660202462
5,6,2,0.0
5,7,2,84.95759266920548
5,8,2,86.08079460480285
5,9,2,87.35778586765534
5,0,3,83.50028781222159
5,1,3,84.59872495993311
5,2,3,83.34319777361242
5,3,3,0.0
5,4,3,88.29901568558813
5,5,3,0.0
5,6,3,0.0
5,7,3,0.0
5,8,3,0.0
5,9,3,0.0
5,0,4,0.0
5,1,4,0.0
5,2,4,82.12156877532509
5,3,4,81.04772841279058
5,4,4,86.17399768328977
5,5,4,83.408612657746
5,6,4,0.0
5,7,4,74.28651547361115
5,8,4,74.99898984619753
5,9,4,76.95122107703895
5,0,5,79.80407812398225
5,1,5,80.74584235065713
5,2,5,81.01455805446906
5,3,5,0.0
5,4,5,80.42027304185882
5,5,5,79.81166155294368
5,6,5,78.66126864355765
5,7,5,76.49918085499334
5,8,5,77.06299760669046
5,9,5,78.21801041205491
5,0,6,80.73504507633082
5,1,6,81.89999950285122
5,2,6,80.82360295255377
5,3,6,0.0
5,4,6,81.5622645311096
5,5,6,0.0
5,6,6,77.80783209714787
5,7,6,79.24436052645396
5,8,6,78.08023814372396
5,9,6,77.28978694170641
5,0,7,80.9054926139296
5,1,7,81.95163555655708
5,2,7,82.97218222225727
5,3,7,84.33889078311843
5,4,7,82.64259869215925
5,5,7,84.3995387339268
5,6,7,0.0
5,7,7,80.62110185574348
5,8,7,0.0
5,9,7,83.30692970476811
5,0,8,81.28312932731775
5,1,8,82.52090198289368
5,2,8,0.0
5,3,8,85.83715843792291
5,4,8,84.51704063158087
5,5,8,82.82375487108965
5,6,8,0.0
5,7,8,80.04564765971826
5,8,8,83.93722488238282
5,9,8,84.4105409257693
5,0,9,80.37306261493477
5,1,9,81.32462326166994
5,2,9,0.0
5,3,9,87.13648325793164
5,4,9,84.77167564103057
5,5,9,86.16875117635053
5,6,9,0.0
5,7,9,82.81974024320763
5,8,9,85.47602372266164
5,9,9,86.7993716214288
6,0,0,81.42803587522903
6,1,0,0.0
6,2,0,99.99999966916752
6,3,0,97.202705686299
6,4,0,0.0
6,5,0,88.05746238917992
6,6,0,85.7131737078113
6,7,0,84.95759315977293
6,8,0,86.08079509537029
6,9,0,87.35778635822278
6,0,1,82.50685618780805
6,1,1,0.0
6,2,1,0.0
6,3,1,94.74381907760664
6,4,1,0.0
6,5,1,86.85114549221151
6,6,1,85.71777072541232
6,7,1,0.0
6,8,1,84.96393521829872
6,9,1,85.01531229847788
6,0,2,83.59929793549371
6,1,2,86.0599458228037
6,2,2,0.0
6,3,2,92.0023098175918
6,4,2,89.46440847973811
6,5,2,88.13992776512008
6,6,2,0.0
6,7,2,84.95759315977286
6,8,2,86.0807950953702
6,9,2,87.35778635822271
6,0,3,83.55340764659239
6,1,3,84.65332689065251
6,2,3,83.45664138775108
6,3,3,0.0
6,4,3,88.2990168486836
6,5,3,0.0
6,6,3,0.0
6,7,3,0.0
6,8,3,0.0
6,9,3,0.0
6,0,4,0.0
6,1,4,0.0
6,2,4,82.71860698922468
6,3,4,85.57507229001496
6,4,4,86.70607089114387
6,5,4,84.25573292377946
6,6,4,0.0
6,7,4,79.24803638094863
6,8,4,78.62235916461933
6,9,4,81.32830022402315
6,0,5,79.8738312856537
6,1,5,80.82205460132889
6,2,5,81.54761668474926
6,3,5,0.0
6,4,5,85.32121572067177
6,5,5,83.26473449053724
6,6,5,82.0950077622592
6,7,5,80.37847992286915
6,8,5,80.46244567329134
6,9,5,82.74516148697636
6,0,6,80.76053807071301
6,1,6,81.9209226630399
6,2,6,80.84451982097663
6,3,6,0.0
6,4,6,81.67857522361624
6,5,6,0.0
6,6,6,81.43474652287935
6,7,6,82.43203607892752
6,8,6,81.25525890203073
6,9,6,82.42907314213593
6,0,7,80.92614904427205
6,1,7,81.97228762156762
6,2,7,82.99339745223274
6,3,7,84.36044620844434
6,4,7,82.76041298362138
6,5,7,85.4048467051878
6,6,7,0.0
6,7,7,83.79632920882726
6,8,7,0.0
6,9,7,83.66832532268103
6,0,8,81.30135197601113
6,1,8,82.53914408056276
6,2,8,0.0
6,3,8,85.84703122305616
6,4,8,84.53747315504144
6,5,8,83.93088937110029
6,6,8,0.0
6,7,8,83.53377855400518
6,8,8,84.60857714833298
6,9,8,84.77650146022474
6,0,9,80.39081713389872
6,1,9,81.34257850094207
6,2,9,0.0
6,3,9,87.14519576105857
6,4,9,84.78154842616382
6,5,9,86.17746367947746
6,6,9,0.0
6,7,9,83.52464319575864
6,8,9,85.84198425711708
6,9,9,87.13178146928338
7,0,0,81.50346873874342
7,1,0,0.0
7,2,0,99.9999998207932
7,3,0,97.20270583792473
7,4,0,0.0
7,5,0,88.05746254080562
7,6,0,85.713173859437
7,7,0,84.95759322372527
7,8,0,86.08079515932262
7,9,0,87.3577864221751
7,0,1,82.58430823375848
7,1,1,0.0
7,2,1,0.0
7,3,1,94.74381922923229
7,4,1,0.0
7,5,1,86.85114564383721
7,6,1,85.71777087703802
7,7,1,0.0
7,8,1,84.96393528225113
7,9,1,85.01531236243028
7,0,2,83.67879303824806
7,1,2,86.1400938393827
7,2,2,0.0
7,3,2,92.00230996921744
7,4,2,89.46440863136377
7,5,2,88.13992791674576
7,6,2,0.0
7,7,2,84.95759322372515
7,8,2,86.08079515932252
7,9,2,87.35778642217501
7,0,3,83.64626037387416
7,1,3,84.75007470141114
7,2,3,83.7082557950868
7,3,3,0.0
7,4,3,88.29901700030928
7,5,3,0.0
7,6,3,0.0
7,7,3,0.0
7,8,3,0.0
7,9,3,0.0
7,0,4,0.0
7,1,4,0.0
7,2,4,84.24201777190571
7,3,4,85.58927357759217
7,4,4,86.72045127654165
7,5,4,84.38678515057737
7,6,4,0.0
7,7,4,79.59291872391927
7,8,4,79.53261766336561
7,9,4,81.5492325310979
7,0,5,80.08798485138675
7,1,5,81.05294887982245
7,2,5,82.9120884738456
7,3,5,0.0
7,4,5,85.45226794746971
7,5,5,84.34238395395236
7,6,5,83.06324701595707
7,7,5,80.65656616757809
7,8,5,81.5401591776349
7,9,5,82.88220379659415
7,0,6,80.86552987343231
7,1,6,82.01551394642257
7,2,6,80.94073004330949
7,3,6,0.0
7,4,6,84.3369030082343
7,5,6,0.0
7,6,6,81.62497098820776
7,7,6,82.52692899207346
7,8,6,81.4575529275063
7,9,6,82.49188072876372
7,0,7,81.019217312044
7,1,7,82.06700243342402
7,2,7,83.09145225436905
7,3,7,84.46039642856773
7,4,7,83.3912124516481
7,5,7,85.43396669473971
7,6,7,0.0
7,7,7,83.86654336007676
7,8,7,0.0
7,9,7,83.71392346310368
7,0,8,81.38221519903587
7,1,8,82.62028537458251
7,2,8,0.0
7,3,8,85.88255083670501
7,4,8,84.6312319972685
7,5,8,83.96640898474914
7,6,8,0.0
7,7,8,83.58204651557556
7,8,8,84.65443972462685
7,9,8,84.82210352296634
7,0,9,80.46918050949368
7,1,9,81.42209704383885
7,2,9,0.0
7,3,9,87.17431571627102
7,4,9,84.81706803981267
7,5,9,86.2065836346899
7,6,9,0.0
7,7,9,83.57053436215104
7,8,9,85.88758631985867
7,9,9,87.17735494192645
8,0,0,81.52383317042839
8,1,0,0.0
8,2,0,99.99999985777904
8,3,0,97.2027058749105
8,4,0,0.0
8,5,0,88.05746257779147
8,6,0,85.71317389642286
8,7,0,84.957593239325
8,8,0,86.08079517492239
8,9,0,87.35778643777486
8,0,1,82.60466071254977
8,1,1,0.0
8,2,1,0.0
8,3,1,94.74381926621813
8,4,1,0.0
8,5,1,86.85114568082302
8,6,1,85.71777091402386
8,7,1,0.0
8,8,1,84.96393529785087
8,9,1,85.01531237803005
8,0,2,83.69913376531929
8,1,2,86.1604310157021
8,2,2,0.0
8,3,2,92.00231000620327
8,4,2,89.46440866834962
8,5,2,88.13992795373159
8,6,2,0.0
8,7,2,84.957593239325
8,8,2,86.08079517492237
8,9,2,87.35778643777485
8,0,3,83.66652536725293
8,1,3,84.77032000763023
8,2,3,83.72766776920818
8,3,3,0.0
8,4,3,88.2990170372951
8,5,3,0.0
8,6,3,0.0
8,7,3,0.0
8,8,3,0.0
8,9,3,0.0
8,0,4,0.0
8,1,4,0.0
8,2,4,84.25480724917709
8,3,4,85.58927361457803
8,4,4,86.72045131352748
8,5,4,84.38678518756322
8,6,4,0.0
8,7,4,79.81625351362551
8,8,4,79.54985023375298
8,9,4,81.56597905623387
8,0,5,80.8845040172873
8,1,5,81.94701701219607
8,2,5,83.02162239107555
8,3,5,0.0
8,4,5,85.45226798445555
8,5,5,84.3423839909382
8,6,5,83.11477762554186
8,7,5,80.90808501056415
8,8,5,81.56362775224517
8,9,5,82.89916053172313
8,0,6,80.95983693689998
8,1,6,82.03274064776375
8,2,6,80.94949663553395
8,3,6,0.0
8,4,6,84.33690304522017
8,5,6,0.0
8,6,6,82.09354423742522
8,7,6,82.6212162890021
8,8,6,81.54258520326829
8,9,6,82.51112844243629
8,0,7,81.03652840044634
8,1,7,82.07576868864301
8,2,7,83.09917479755053
8,3,7,84.46798917128324
8,4,7,83.39810880086314
8,5,7,85.44163781783654
8,6,7,0.0
8,7,7,83.91685051612502
8,8,7,0.0
8,9,7,83.72513360191112
8,0,8,81.3918246916358
8,1,8,82.62903943540194
8,2,8,0.0
8,3,8,85.89021353630827
8,4,8,84.63881889493118
8,5,8,83.97407168435241
8,6,8,0.0
8,7,8,83.59742643174489
8,8,8,84.66605652335012
8,9,8,84.83332054416378
8,0,9,80.47803684362933
8,1,9,81.43086102260385
8,2,9,0.0
8,3,9,87.18198683933983
8,4,9,84.82473073941594
8,5,9,86.21425475775872
8,6,9,0.0
8,7,9,83.58219415094587
8,8,9,85.89880334105611
8,9,9,87.18852897305234
9,0,0,81.5276336487344
9,1,0,0.0
9,2,0,99.99999986474931
9,3,0,97.20270588188082
9,4,0,0.0
9,5,0,88.05746258476172
9,6,0,85.7131739033931
9,7,0,84.95759324226495
9,8,0,86.08079517786231
9,9,0,87.3577864407148
9,0,1,82.6084561484853
9,1,1,0.0
9,2,1,0.0
9,3,1,94.74381927318838
9,4,1,0.0
9,5,1,86.85114568779329
9,6,1,85.7177709209941
9,7,1,0.0
9,8,1,84.96393530079082
9,9,1,85.01531238096997
9,0,2,83.70292416553313
9,1,2,86.16421984620376
9,2,2,0.0
9,3,2,92.00231001317353
9,4,2,89.46440867531986
9,5,2,88.13992796070184
9,6,2,0.0
9,7,2,84.95759324226492
9,8,2,86.08079517786229
9,9,2,87.35778644071476
9,0,3,83.67028305709152
9,1,3,84.77406862269339
9,2,3,83.7310457958052
9,3,3,0.0
9,4,3,88.29901704426537
9,5,3,0.0
9,6,3,0.0
9,7,3,0.0
9,8,3,0.0
9,9,3,0.0
9,0,4,0.0
9,1,4,0.0
9,2,4,84.25518470580985
9,3,4,85.58927362154824
9,4,4,86.72045132049774
9,5,4,84.38678519453345
9,6,4,0.0
9,7,4,79.82034258993667
9,8,4,79.58045284274075
9,9,4,81.57229840773483
9,0,5,80.88510646517807
9,1,5,81.9475252835799
9,2,5,83.0220148523449
9,3,5,0.0
9,4,5,85.45226799142578
9,5,5,84.34238399790846
9,6,5,83.11484062471959
9,7,5,80.90896662916765
9,8,5,81.56979741012002
9,9,5,82.90272616994353
9,0,6,80.96118616253457
9,1,6,82.03417012103276
9,2,6,80.95092363562821
9,3,6,0.0
9,4,6,84.33690305219041
9,5,6,0.0
9,6,6,82.09407934601983
9,7,6,82.62525522284837
9,8,6,81.5470538649687
9,9,6,82.51352961572559
9,0,7,81.03796938706957
9,1,7,82.07720704307557
9,2,7,83.10060110684724
9,3,7,84.46941517070817
9,4,7,83.39940641462078
9,5,7,85.4430812126746
9,6,7,0.0
9,7,7,83.92103672763008
9,8,7,0.0
9,9,7,83.72725443818155
9,0,8,81.39335818631307
9,1,8,82.63057153007067
9,2,8,0.0
9,3,8,85.89165534619016
9,4,8,84.64024644195597
9,5,8,83.97551349423429
9,6,8,0.0
9,7,8,83.59980370672962
9,8,8,84.66820567402138
9,9,8,84.83544141659908
9,0,9,80.4795910886418
9,1,9,81.4324056386813
9,2,9,0.0
9,3,9,87.18343023417698
9,4,9,84.82617254929782
9,5,9,86.21569815259586
9,6,9,0.0
9,7,9,83.58434680748883
9,8,9,85.90092421349141
9,9,9,87.19064633961592
