Iteration,x,y,Utility
8,0,6,3.8653690222953743
8,1,6,4.8859260320605005
8,2,6,2.8652035242978804
8,3,6,0.0
8,4,6,2.9848211340605717
8,5,6,0.0
8,6,6,3.845225272038184
8,7,6,4.9618759192000885
8,8,6,4.164888868369011
8,9,6,5.069905480217715
8,0,7,4.1015302540549685
8,1,7,4.955350942357233
8,2,7,3.8461122099885676
8,3,7,4.4064739322553645
8,4,7,3.9869622708981254
8,5,7,6.285892207121658
8,6,7,0.0
8,7,7,6.204388635541739
8,8,7,0.0
8,9,7,4.078614285062378
8,0,8,4.987261339768015
8,1,8,6.199793853260721
8,2,8,0.0
8,3,8,5.624339674699489
8,4,8,4.465066265237222
8,5,8,4.145497807467706
8,6,8,0.0
8,7,8,5.118908972338706
8,8,8,4.593555900812475
8,9,8,4.577389796095566
8,0,9,4.189674427552016
8,1,9,5.0840317845239715
8,2,9,0.0
8,3,9,6.904858901070582
8,4,9,4.558856887638833
8,5,9,6.37442369989649
8,6,9,0.0
8,7,9,3.531020013035624
8,8,9,5.6428725831562225
8,9,9,6.9112713426728165
9,0,0,3.028308650458204
9,1,0,0.0
9,2,0,8.648275251635912
9,3,0,5.852085572372031
9,4,0,0.0
9,5,0,7.712036868965857
9,6,0,5.369622940017985
9,7,0,5.312148890924214
9,8,0,6.43510573593699
9,9,0,7.712036868965857
9,0,1,4.09857529024455
9,1,1,0.0
9,2,1,0.0
9,3,1,3.395818748349493
9,4,1,0.0
9,5,1,6.43510573593699
9,6,1,5.318389602638289
9,7,1,0.0
9,8,1,5.318389602638289
9,9,1,5.369622940017985
9,0,2,5.188091092643813
9,1,2,7.6474820446122935
9,2,2,0.0
9,3,2,1.173740058097223
9,4,2,2.616454732061981
9,5,2,5.020845663028479
9,6,2,0.0
9,7,2,5.312148890924214
9,8,2,6.435105735936989
9,9,2,7.712036868965856
9,0,3,5.140289932907283
9,1,3,6.236817980941238
9,2,3,4.990638167386362
9,3,3,0.0
9,4,3,1.5992353889008528
9,5,3,0.0
9,6,3,0.0
9,7,3,0.0
9,8,3,0.0
9,9,3,0.0
9,0,4,0.0
9,1,4,0.0
9,2,4,3.7928262910457535
9,3,4,2.761673295623693
9,4,4,1.8500517970108372
9,5,4,0.4100556808806166
9,6,4,0.0
9,7,4,2.832160594580753
9,8,4,3.6900926848346023
9,9,4,5.644612846067639
9,0,5,3.689253653354487
9,1,5,4.404008958751045
9,2,5,3.513805004330622
9,3,5,0.0
9,4,5,2.6843553916261467
9,5,5,2.3097377729530466
9,6,5,3.4648964383127474
9,7,5,3.68676203974624
9,8,5,5.567819368298052
9,9,5,6.890896437994824
9,0,6,4.532319049770029
9,1,6,5.590964628459662
9,2,6,3.528159930313243
9,3,6,0.0
9,4,6,3.708668703095309
9,5,6,0.0
9,6,6,4.545923513362741
9,7,6,5.66687709924937
9,8,6,4.869204966616242
9,9,6,5.774102960225237
9,0,7,4.806542219541075
9,1,7,5.657053335722802
9,2,7,4.549058204041287
9,3,7,5.1899513959697785
9,4,7,4.715965480570834
9,5,7,7.0111342394847
9,6,7,0.0
9,7,7,6.911873503611399
9,8,7,0.0
9,9,7,4.782930768774781
9,0,8,5.691065995261583
9,1,8,6.904135621743731
9,2,8,0.0
9,3,8,6.427499437701635
9,4,8,5.260513119057155
9,5,8,4.900989413515808
9,6,8,0.0
9,7,8,5.835409821791025
9,8,8,5.389088663934721
9,9,8,5.381650527390766
9,0,9,4.895069814307669
9,1,9,5.788333646778015
9,2,9,0.0
9,3,9,7.709038908649138
9,4,9,5.36201664178263
9,5,9,7.130938348484018
9,6,9,0.0
9,7,9,4.325498055411788
9,8,9,6.447133323309772
9,9,9,7.716587152053946
10,0,0,3.805676742664408
10,1,0,0.0
10,2,0,9.561792499119553
10,3,0,6.764976527047073
10,4,0,0.0
10,5,0,8.50850031810634
10,6,0,6.16604644194393
10,7,0,6.10840922326509
10,8,0,7.231529238739911
10,9,0,8.50850031810634
10,0,1,4.880486052842321
10,1,1,0.0
10,2,1,0.0
10,3,1,4.307223885491848
10,4,1,0.0
10,5,1,7.231529238739911
10,6,1,6.114716984585067
10,7,1,0.0
10,8,1,6.114716984585067
10,9,1,6.16604644194393
10,0,2,5.9714534364249685
10,1,2,8.431351481862736
10,2,2,0.0
10,3,2,2.0647177329185595
10,4,2,3.3938630870938766
10,5,2,5.812696481976052
10,6,2,0.0
10,7,2,6.108409223265089
10,8,2,7.231529238739911
10,9,2,8.50850031810634
10,0,3,5.92206956243502
10,1,3,7.019767661262008
10,2,3,5.769122822290241
10,3,3,0.0
10,4,3,2.348880754795458
10,5,3,0.0
10,6,3,0.0
10,7,3,0.0
10,8,3,0.0
10,9,3,0.0
10,0,4,0.0
10,1,4,0.0
10,2,4,4.561480887650274
10,3,4,3.5107297350417284
10,4,4,2.5713207374061384
10,5,4,1.0530629564900669
10,6,4,0.0
10,7,4,3.5279267471873776
10,8,4,4.387066667345703
10,9,4,6.341725826451222
10,0,5,4.3508296860163105
10,1,5,5.101146792850877
10,2,5,4.172752731245368
10,3,5,0.0
10,4,5,3.391680836144825
10,5,5,2.9734575310732287
10,6,5,4.154024904040521
10,7,5,4.382405527459969
10,8,5,6.264960446385535
10,9,5,7.588042843714895
10,0,6,5.229127777156713
10,1,6,6.278373660920704
10,2,6,4.2262674433688705
10,3,6,0.0
10,4,6,4.429361063824972
10,5,6,0.0
10,6,6,5.241237837821374
10,7,6,6.366301534378147
10,8,6,5.566354953654902
10,9,6,6.471277463649207
10,0,7,5.503220228218299
10,1,7,6.35427985435569
10,2,7,5.240030837193558
10,3,7,5.967816899436295
10,4,7,5.440767318064975
10,5,7,7.732118559318933
10,6,7,0.0
10,7,7,7.612930220043228
10,8,7,0.0
10,9,7,5.480109836715795
10,0,8,6.388535003772061
10,1,8,7.601168723688617
10,2,8,0.0
10,3,8,7.222672058769238
10,4,8,6.048299784772688
10,5,8,5.653691922724065
10,6,8,0.0
10,7,8,6.545429164947077
10,8,8,6.176618566630337
10,9,8,6.177840204367948
10,0,9,5.592387693395544
10,1,9,6.485732355068518
10,2,9,0.0
10,3,9,8.505076111938845
10,4,9,6.157189261973256
10,5,9,7.88450571603574
10,6,9,0.0
10,7,9,5.112059471904418
10,8,9,7.2433230011639305
10,9,9,8.513745351487735
11,0,0,4.578868948898672
11,1,0,0.0
11,2,0,10.466174574128358
11,3,0,7.669087500144039
11,4,0,0.0
11,5,0,9.296995178068
11,6,0,6.954527831166592
11,7,0,6.896836183288498
11,8,0,8.020010628049395
11,9,0,9.296995178068
11,0,1,5.655727360111355
11,1,1,0.0
11,2,1,0.0
11,3,1,5.210691738748669
11,4,1,0.0
11,5,1,8.020010628049395
11,6,1,6.90316673630838
11,7,1,0.0
11,8,1,6.90316673630838
11,9,1,6.954527831166592
11,0,2,6.747083379547744
11,1,2,9.207291168804637
11,2,2,0.0
11,3,2,2.951720818490775
11,4,2,4.172187254072077
11,5,2,6.598820554419932
11,6,2,0.0
11,7,2,6.896836183288498
11,8,2,8.020010628049395
11,9,2,9.296995178068
11,0,3,6.69711476460665
11,1,3,7.795058419723088
11,2,3,6.542385755003622
11,3,3,0.0
11,4,3,3.1130179544278516
11,5,3,0.0
11,6,3,0.0
11,7,3,0.0
11,8,3,0.0
11,9,3,0.0
11,0,4,0.0
11,1,4,0.0
11,2,4,5.328294126900379
11,3,4,4.267817350557279
11,4,4,3.308813547656137
11,5,4,1.7137923503057215
11,6,4,0.0
11,7,4,4.217679695727885
11,8,4,5.077197538808762
11,9,4,7.031880389108093
11,0,5,5.037214870915968
11,1,5,5.7763065987581035
11,2,5,4.8700953447087905
11,3,5,0.0
11,4,5,4.098202660903966
11,5,5,3.648613252268859
11,6,5,4.839290810349315
11,7,5,5.073590364919672
11,8,5,6.955118672701256
11,9,5,8.27821725794214
11,0,6,5.908022880958424
11,1,6,6.968673771481741
11,2,6,4.90433751272465
11,3,6,0.0
11,4,6,5.146101206544804
11,5,6,0.0
11,6,6,5.932241826671819
11,7,6,7.059392420630387
11,8,6,6.256551975814175
11,9,6,7.161455541535303
11,0,7,6.193612231162297
11,1,7,7.043707484637158
11,2,7,5.929753174425388
11,3,7,6.737755287915832
11,4,7,6.161126322991763
11,5,7,8.449033136702852
11,6,7,0.0
11,7,7,8.307702073507434
11,8,7,0.0
11,9,7,6.170313498879899
11,0,8,7.0785908134011555
11,1,8,8.291286837894381
11,2,8,0.0
11,3,8,8.009846493166217
11,4,8,6.828553971969021
11,5,8,6.4030257061424845
11,6,8,0.0
11,7,8,7.248923459700401
11,8,8,6.95631548448402
11,9,8,6.965977736707116
11,0,9,6.28281137223386
